Hora,Zona de Carga,Precio Zonal,Energía,Pérdidas,Congestión,timestamp,tipo,sistema
10,LA PAZ,1940.1,1926.08,14.02,0.0,2017-06-12 10:00:00,MTR,BCS
11,LA PAZ,2023.26,2007.33,15.92,0.0,2017-06-12 11:00:00,MTR,BCS
12,LA PAZ,2165.2,2147.55,17.65,0.0,2017-06-12 12:00:00,MTR,BCS
13,LA PAZ,3332.14,3302.61,29.54,0.0,2017-06-12 13:00:00,MTR,BCS
14,LA PAZ,2221.83,2197.32,24.52,0.0,2017-06-12 14:00:00,MTR,BCS
15,LA PAZ,2301.27,2275.37,25.89,0.0,2017-06-12 15:00:00,MTR,BCS
16,LA PAZ,3709.49,3666.19,43.3,0.0,2017-06-12 16:00:00,MTR,BCS
17,LA PAZ,3942.78,3895.71,47.07,0.0,2017-06-12 17:00:00,MTR,BCS
18,LA PAZ,3992.26,3942.44,49.82,0.0,2017-06-12 18:00:00,MTR,BCS
19,LA PAZ,3964.84,3908.31,56.53,0.0,2017-06-12 19:00:00,MTR,BCS
20,LA PAZ,3932.34,3879.89,52.45,0.0,2017-06-12 20:00:00,MTR,BCS
21,LA PAZ,3864.81,3809.35,55.46,0.0,2017-06-12 21:00:00,MTR,BCS
22,LA PAZ,4089.48,4031.45,58.03,0.0,2017-06-12 22:00:00,MTR,BCS
23,LA PAZ,3960.89,3908.24,52.65,0.0,2017-06-12 23:00:00,MTR,BCS
24,LA PAZ,3470.68,3433.7,36.98,0.0,2017-06-13 00:00:00,MTR,BCS
1,LOS CABOS,1995.49,1924.17,71.32,0.0,2017-06-12 01:00:00,MTR,BCS
2,LOS CABOS,1936.67,1868.57,68.11,0.0,2017-06-12 02:00:00,MTR,BCS
3,LOS CABOS,1831.29,1769.56,61.73,0.0,2017-06-12 03:00:00,MTR,BCS
4,LOS CABOS,1879.78,1814.97,64.81,0.0,2017-06-12 04:00:00,MTR,BCS
5,LOS CABOS,1880.53,1816.57,63.96,0.0,2017-06-12 05:00:00,MTR,BCS
6,LOS CABOS,1880.53,1816.57,63.96,0.0,2017-06-12 06:00:00,MTR,BCS
7,LOS CABOS,1879.39,1814.89,64.5,0.0,2017-06-12 07:00:00,MTR,BCS
8,LOS CABOS,1883.05,1816.27,66.77,0.0,2017-06-12 08:00:00,MTR,BCS
9,LOS CABOS,1885.45,1815.51,69.94,0.0,2017-06-12 09:00:00,MTR,BCS
10,LOS CABOS,2055.61,1926.08,129.53,0.0,2017-06-12 10:00:00,MTR,BCS
11,LOS CABOS,2146.76,2007.34,139.42,0.0,2017-06-12 11:00:00,MTR,BCS
12,LOS CABOS,2300.8,2147.55,153.25,0.0,2017-06-12 12:00:00,MTR,BCS
13,LOS CABOS,3538.03,3302.6,235.43,0.0,2017-06-12 13:00:00,MTR,BCS
14,LOS CABOS,2336.54,2197.32,139.22,0.0,2017-06-12 14:00:00,MTR,BCS
15,LOS CABOS,2419.83,2275.37,144.46,0.0,2017-06-12 15:00:00,MTR,BCS
16,LOS CABOS,3814.96,3666.19,148.77,0.0,2017-06-12 16:00:00,MTR,BCS
17,LOS CABOS,4046.2,3895.71,150.48,0.0,2017-06-12 17:00:00,MTR,BCS
18,LOS CABOS,4087.81,3942.44,145.37,0.0,2017-06-12 18:00:00,MTR,BCS
19,LOS CABOS,4041.1,3908.31,132.79,0.0,2017-06-12 19:00:00,MTR,BCS
20,LOS CABOS,4012.29,3879.89,132.4,0.0,2017-06-12 20:00:00,MTR,BCS
21,LOS CABOS,3933.63,3809.35,124.28,0.0,2017-06-12 21:00:00,MTR,BCS
22,LOS CABOS,4164.01,4031.45,132.56,0.0,2017-06-12 22:00:00,MTR,BCS
23,LOS CABOS,4040.78,3908.24,132.54,0.0,2017-06-12 23:00:00,MTR,BCS
24,LOS CABOS,3561.98,3433.7,128.28,0.0,2017-06-13 00:00:00,MTR,BCS
1,ACAPULCO,2298.53,2114.11,184.43,0.0,2017-06-12 01:00:00,MTR,SIN
2,ACAPULCO,1423.48,1328.59,94.89,0.0,2017-06-12 02:00:00,MTR,SIN
3,ACAPULCO,1208.61,1129.97,78.64,0.0,2017-06-12 03:00:00,MTR,SIN
4,ACAPULCO,1280.35,1198.05,82.3,0.0,2017-06-12 04:00:00,MTR,SIN
5,ACAPULCO,1263.73,1168.83,94.91,0.0,2017-06-12 05:00:00,MTR,SIN
6,ACAPULCO,1217.57,1124.05,93.52,0.0,2017-06-12 06:00:00,MTR,SIN
7,ACAPULCO,1582.37,1459.34,123.03,0.0,2017-06-12 07:00:00,MTR,SIN
8,ACAPULCO,2443.74,2263.33,180.42,0.0,2017-06-12 08:00:00,MTR,SIN
9,ACAPULCO,2639.26,2467.91,171.34,0.0,2017-06-12 09:00:00,MTR,SIN
10,ACAPULCO,2553.87,2434.36,119.52,0.0,2017-06-12 10:00:00,MTR,SIN
11,ACAPULCO,2873.98,2772.97,101.01,0.0,2017-06-12 11:00:00,MTR,SIN
12,ACAPULCO,2819.59,2769.26,50.34,0.0,2017-06-12 12:00:00,MTR,SIN
13,ACAPULCO,2466.25,2413.0,53.25,0.0,2017-06-12 13:00:00,MTR,SIN
14,ACAPULCO,2849.94,2790.45,59.49,0.0,2017-06-12 14:00:00,MTR,SIN
15,ACAPULCO,3008.83,2936.67,72.16,0.0,2017-06-12 15:00:00,MTR,SIN
16,ACAPULCO,3284.11,3207.34,76.77,0.0,2017-06-12 16:00:00,MTR,SIN
17,ACAPULCO,3596.43,3503.28,93.16,0.0,2017-06-12 17:00:00,MTR,SIN
18,ACAPULCO,3237.45,3166.75,70.7,0.0,2017-06-12 18:00:00,MTR,SIN
19,ACAPULCO,2701.52,2634.21,67.31,0.0,2017-06-12 19:00:00,MTR,SIN
20,ACAPULCO,2281.46,2212.98,68.49,0.0,2017-06-12 20:00:00,MTR,SIN
21,ACAPULCO,2701.41,2603.48,97.93,0.0,2017-06-12 21:00:00,MTR,SIN
22,ACAPULCO,2966.3,2859.27,107.03,0.0,2017-06-12 22:00:00,MTR,SIN
23,ACAPULCO,2757.16,2692.28,64.88,0.0,2017-06-12 23:00:00,MTR,SIN
24,ACAPULCO,2324.41,2303.78,20.63,0.0,2017-06-13 00:00:00,MTR,SIN
1,AGUASCALIENTES,2180.85,2114.11,66.74,0.0,2017-06-12 01:00:00,MTR,SIN
2,AGUASCALIENTES,1372.83,1328.59,44.24,0.0,2017-06-12 02:00:00,MTR,SIN
3,AGUASCALIENTES,1168.95,1129.97,38.99,0.0,2017-06-12 03:00:00,MTR,SIN
4,AGUASCALIENTES,1237.78,1198.05,39.73,0.0,2017-06-12 04:00:00,MTR,SIN
5,AGUASCALIENTES,1205.78,1168.83,36.95,0.0,2017-06-12 05:00:00,MTR,SIN
6,AGUASCALIENTES,1155.31,1124.05,31.26,0.0,2017-06-12 06:00:00,MTR,SIN
7,AGUASCALIENTES,1498.55,1459.34,39.21,0.0,2017-06-12 07:00:00,MTR,SIN
8,AGUASCALIENTES,2332.13,2263.33,68.8,0.0,2017-06-12 08:00:00,MTR,SIN
9,AGUASCALIENTES,2562.64,2467.91,94.72,0.0,2017-06-12 09:00:00,MTR,SIN
10,AGUASCALIENTES,2560.02,2434.36,125.67,0.0,2017-06-12 10:00:00,MTR,SIN
11,AGUASCALIENTES,2926.42,2772.97,153.45,0.0,2017-06-12 11:00:00,MTR,SIN
12,AGUASCALIENTES,2921.6,2769.26,152.35,0.0,2017-06-12 12:00:00,MTR,SIN
13,AGUASCALIENTES,2541.31,2413.0,128.3,0.0,2017-06-12 13:00:00,MTR,SIN
14,AGUASCALIENTES,2934.97,2790.45,144.52,0.0,2017-06-12 14:00:00,MTR,SIN
15,AGUASCALIENTES,3073.34,2936.67,136.67,0.0,2017-06-12 15:00:00,MTR,SIN
16,AGUASCALIENTES,3355.92,3207.34,148.58,0.0,2017-06-12 16:00:00,MTR,SIN
17,AGUASCALIENTES,3665.72,3503.28,162.44,0.0,2017-06-12 17:00:00,MTR,SIN
18,AGUASCALIENTES,3310.43,3166.75,143.67,0.0,2017-06-12 18:00:00,MTR,SIN
19,AGUASCALIENTES,2753.85,2634.21,119.65,0.0,2017-06-12 19:00:00,MTR,SIN
20,AGUASCALIENTES,2303.58,2212.98,90.6,0.0,2017-06-12 20:00:00,MTR,SIN
21,AGUASCALIENTES,2691.07,2603.48,87.59,0.0,2017-06-12 21:00:00,MTR,SIN
22,AGUASCALIENTES,2966.68,2859.27,107.41,0.0,2017-06-12 22:00:00,MTR,SIN
23,AGUASCALIENTES,2822.87,2692.28,130.58,0.0,2017-06-12 23:00:00,MTR,SIN
24,AGUASCALIENTES,2414.43,2303.78,110.65,0.0,2017-06-13 00:00:00,MTR,SIN
1,APATZINGAN,2172.99,2114.11,58.88,0.0,2017-06-12 01:00:00,MTR,SIN
2,APATZINGAN,1364.8,1328.59,36.21,0.0,2017-06-12 02:00:00,MTR,SIN
3,APATZINGAN,1160.87,1129.97,30.91,0.0,2017-06-12 03:00:00,MTR,SIN
4,APATZINGAN,1228.82,1198.05,30.77,0.0,2017-06-12 04:00:00,MTR,SIN
5,APATZINGAN,1200.09,1168.83,31.26,0.0,2017-06-12 05:00:00,MTR,SIN
6,APATZINGAN,1154.14,1124.05,30.09,0.0,2017-06-12 06:00:00,MTR,SIN
7,APATZINGAN,1502.58,1459.34,43.24,0.0,2017-06-12 07:00:00,MTR,SIN
8,APATZINGAN,2339.37,2263.33,76.05,0.0,2017-06-12 08:00:00,MTR,SIN
9,APATZINGAN,2555.26,2467.91,87.35,0.0,2017-06-12 09:00:00,MTR,SIN
10,APATZINGAN,2539.21,2434.36,104.85,0.0,2017-06-12 10:00:00,MTR,SIN
11,APATZINGAN,2873.02,2772.97,100.05,0.0,2017-06-12 11:00:00,MTR,SIN
12,APATZINGAN,2863.06,2769.26,93.8,0.0,2017-06-12 12:00:00,MTR,SIN
13,APATZINGAN,2495.52,2413.0,82.52,0.0,2017-06-12 13:00:00,MTR,SIN
14,APATZINGAN,2884.04,2790.45,93.59,0.0,2017-06-12 14:00:00,MTR,SIN
15,APATZINGAN,3026.13,2936.67,89.46,0.0,2017-06-12 15:00:00,MTR,SIN
16,APATZINGAN,3293.8,3207.34,86.46,0.0,2017-06-12 16:00:00,MTR,SIN
17,APATZINGAN,3598.75,3503.28,95.48,0.0,2017-06-12 17:00:00,MTR,SIN
18,APATZINGAN,3251.41,3166.75,84.66,0.0,2017-06-12 18:00:00,MTR,SIN
19,APATZINGAN,2709.44,2634.21,75.23,0.0,2017-06-12 19:00:00,MTR,SIN
20,APATZINGAN,2277.79,2212.98,64.81,0.0,2017-06-12 20:00:00,MTR,SIN
21,APATZINGAN,2668.28,2603.48,64.8,0.0,2017-06-12 21:00:00,MTR,SIN
22,APATZINGAN,2947.19,2859.27,87.92,0.0,2017-06-12 22:00:00,MTR,SIN
23,APATZINGAN,2844.1,2692.28,151.81,0.0,2017-06-12 23:00:00,MTR,SIN
24,APATZINGAN,2404.0,2303.78,100.22,0.0,2017-06-13 00:00:00,MTR,SIN
1,CABORCA,794.94,2114.11,56.54,-1375.7,2017-06-12 01:00:00,MTR,SIN
2,CABORCA,1324.1,1328.59,47.09,-51.58,2017-06-12 02:00:00,MTR,SIN
3,CABORCA,690.43,1129.97,46.53,-486.07,2017-06-12 03:00:00,MTR,SIN
4,CABORCA,654.64,1198.05,33.72,-577.12,2017-06-12 04:00:00,MTR,SIN
5,CABORCA,631.02,1168.83,20.23,-558.04,2017-06-12 05:00:00,MTR,SIN
6,CABORCA,601.62,1124.05,-5.44,-517.0,2017-06-12 06:00:00,MTR,SIN
7,CABORCA,593.67,1459.34,-25.32,-840.35,2017-06-12 07:00:00,MTR,SIN
8,CABORCA,722.18,2263.33,-163.33,-1377.81,2017-06-12 08:00:00,MTR,SIN
9,CABORCA,692.22,2467.91,-29.24,-1746.45,2017-06-12 09:00:00,MTR,SIN
10,CABORCA,734.21,2434.36,40.29,-1740.44,2017-06-12 10:00:00,MTR,SIN
11,CABORCA,801.88,2772.97,32.74,-2003.82,2017-06-12 11:00:00,MTR,SIN
12,CABORCA,819.48,2769.26,63.81,-2013.59,2017-06-12 12:00:00,MTR,SIN
13,CABORCA,774.67,2413.0,181.15,-1819.48,2017-06-12 13:00:00,MTR,SIN
14,CABORCA,801.27,2790.45,257.62,-2246.8,2017-06-12 14:00:00,MTR,SIN
15,CABORCA,1390.51,2936.67,-25.88,-1520.28,2017-06-12 15:00:00,MTR,SIN
16,CABORCA,1730.09,3207.34,86.61,-1563.85,2017-06-12 16:00:00,MTR,SIN
17,CABORCA,2299.94,3503.28,77.39,-1280.73,2017-06-12 17:00:00,MTR,SIN
18,CABORCA,1764.99,3166.75,116.28,-1518.05,2017-06-12 18:00:00,MTR,SIN
19,CABORCA,1387.44,2634.21,149.1,-1395.86,2017-06-12 19:00:00,MTR,SIN
20,CABORCA,1354.64,2212.98,59.47,-917.81,2017-06-12 20:00:00,MTR,SIN
21,CABORCA,831.07,2603.48,48.96,-1821.36,2017-06-12 21:00:00,MTR,SIN
22,CABORCA,805.25,2859.27,106.12,-2160.14,2017-06-12 22:00:00,MTR,SIN
23,CABORCA,801.23,2692.28,276.96,-2168.01,2017-06-12 23:00:00,MTR,SIN
24,CABORCA,826.83,2303.78,154.71,-1631.67,2017-06-13 00:00:00,MTR,SIN
1,CAMARGO,2434.32,2114.11,320.21,0.0,2017-06-12 01:00:00,MTR,SIN
2,CAMARGO,1523.41,1328.59,194.82,0.0,2017-06-12 02:00:00,MTR,SIN
3,CAMARGO,1292.64,1129.97,162.68,0.0,2017-06-12 03:00:00,MTR,SIN
4,CAMARGO,1354.96,1198.05,156.91,0.0,2017-06-12 04:00:00,MTR,SIN
5,CAMARGO,1310.99,1168.83,142.16,0.0,2017-06-12 05:00:00,MTR,SIN
6,CAMARGO,1234.91,1124.05,110.86,0.0,2017-06-12 06:00:00,MTR,SIN
7,CAMARGO,1601.29,1459.34,141.95,0.0,2017-06-12 07:00:00,MTR,SIN
8,CAMARGO,2464.87,2263.33,201.55,0.0,2017-06-12 08:00:00,MTR,SIN
9,CAMARGO,2799.96,2467.91,332.05,0.0,2017-06-12 09:00:00,MTR,SIN
10,CAMARGO,2862.92,2434.36,428.57,0.0,2017-06-12 10:00:00,MTR,SIN
11,CAMARGO,3324.66,2772.97,551.69,0.0,2017-06-12 11:00:00,MTR,SIN
12,CAMARGO,3362.78,2769.26,593.52,0.0,2017-06-12 12:00:00,MTR,SIN
13,CAMARGO,2980.06,2413.0,567.06,0.0,2017-06-12 13:00:00,MTR,SIN
14,CAMARGO,3490.44,2790.45,699.99,0.0,2017-06-12 14:00:00,MTR,SIN
15,CAMARGO,3594.87,2936.67,658.2,0.0,2017-06-12 15:00:00,MTR,SIN
16,CAMARGO,3987.74,3207.34,780.4,0.0,2017-06-12 16:00:00,MTR,SIN
17,CAMARGO,4246.59,3503.28,743.31,0.0,2017-06-12 17:00:00,MTR,SIN
18,CAMARGO,3853.27,3166.75,686.52,0.0,2017-06-12 18:00:00,MTR,SIN
19,CAMARGO,3209.38,2634.21,575.18,0.0,2017-06-12 19:00:00,MTR,SIN
20,CAMARGO,2638.93,2212.98,425.95,0.0,2017-06-12 20:00:00,MTR,SIN
21,CAMARGO,3036.6,2603.48,433.12,0.0,2017-06-12 21:00:00,MTR,SIN
22,CAMARGO,3386.25,2859.27,526.98,0.0,2017-06-12 22:00:00,MTR,SIN
23,CAMARGO,3377.15,2692.28,684.87,0.0,2017-06-12 23:00:00,MTR,SIN
24,CAMARGO,2859.53,2303.78,555.75,0.0,2017-06-13 00:00:00,MTR,SIN
1,CAMPECHE,2472.38,2114.11,358.28,0.0,2017-06-12 01:00:00,MTR,SIN
2,CAMPECHE,1580.26,1328.59,251.67,0.0,2017-06-12 02:00:00,MTR,SIN
3,CAMPECHE,1320.84,1129.97,190.87,0.0,2017-06-12 03:00:00,MTR,SIN
4,CAMPECHE,1410.11,1198.05,212.06,0.0,2017-06-12 04:00:00,MTR,SIN
5,CAMPECHE,1363.49,1168.83,194.66,0.0,2017-06-12 05:00:00,MTR,SIN
6,CAMPECHE,1302.2,1124.05,178.14,0.0,2017-06-12 06:00:00,MTR,SIN
7,CAMPECHE,1649.49,1459.34,190.15,0.0,2017-06-12 07:00:00,MTR,SIN
8,CAMPECHE,2462.85,2263.33,199.53,0.0,2017-06-12 08:00:00,MTR,SIN
9,CAMPECHE,2516.81,2467.91,48.9,0.0,2017-06-12 09:00:00,MTR,SIN
10,CAMPECHE,2439.87,2434.36,5.51,0.0,2017-06-12 10:00:00,MTR,SIN
11,CAMPECHE,2803.63,2772.97,30.67,0.0,2017-06-12 11:00:00,MTR,SIN
12,CAMPECHE,2828.99,2769.26,59.74,0.0,2017-06-12 12:00:00,MTR,SIN
13,CAMPECHE,2499.11,2413.0,86.11,0.0,2017-06-12 13:00:00,MTR,SIN
14,CAMPECHE,2983.82,2790.45,193.36,0.0,2017-06-12 14:00:00,MTR,SIN
15,CAMPECHE,3191.84,2936.67,255.17,0.0,2017-06-12 15:00:00,MTR,SIN
16,CAMPECHE,3479.18,3207.34,271.84,0.0,2017-06-12 16:00:00,MTR,SIN
17,CAMPECHE,3791.59,3503.28,288.32,0.0,2017-06-12 17:00:00,MTR,SIN
18,CAMPECHE,3408.95,3166.75,242.2,0.0,2017-06-12 18:00:00,MTR,SIN
19,CAMPECHE,2890.94,2634.21,256.74,0.0,2017-06-12 19:00:00,MTR,SIN
20,CAMPECHE,2478.32,2212.98,265.34,0.0,2017-06-12 20:00:00,MTR,SIN
21,CAMPECHE,2940.75,2603.48,337.27,0.0,2017-06-12 21:00:00,MTR,SIN
22,CAMPECHE,3172.11,2859.27,312.84,0.0,2017-06-12 22:00:00,MTR,SIN
23,CAMPECHE,2923.88,2692.28,231.6,0.0,2017-06-12 23:00:00,MTR,SIN
24,CAMPECHE,2513.52,2303.78,209.74,0.0,2017-06-13 00:00:00,MTR,SIN
1,CANCUN,2485.21,2114.11,371.1,0.0,2017-06-12 01:00:00,MTR,SIN
2,CANCUN,1580.5,1328.59,251.9,0.0,2017-06-12 02:00:00,MTR,SIN
3,CANCUN,1318.56,1129.97,188.59,0.0,2017-06-12 03:00:00,MTR,SIN
4,CANCUN,1405.7,1198.05,207.66,0.0,2017-06-12 04:00:00,MTR,SIN
5,CANCUN,1358.37,1168.83,189.54,0.0,2017-06-12 05:00:00,MTR,SIN
6,CANCUN,1287.47,1124.05,163.42,0.0,2017-06-12 06:00:00,MTR,SIN
7,CANCUN,1630.76,1459.34,171.42,0.0,2017-06-12 07:00:00,MTR,SIN
8,CANCUN,2451.44,2263.33,188.11,0.0,2017-06-12 08:00:00,MTR,SIN
9,CANCUN,2540.22,2467.91,72.31,0.0,2017-06-12 09:00:00,MTR,SIN
10,CANCUN,2481.2,2434.36,46.84,0.0,2017-06-12 10:00:00,MTR,SIN
11,CANCUN,2859.15,2772.97,86.19,0.0,2017-06-12 11:00:00,MTR,SIN
12,CANCUN,2885.66,2769.26,116.41,0.0,2017-06-12 12:00:00,MTR,SIN
13,CANCUN,2547.38,2413.0,134.37,0.0,2017-06-12 13:00:00,MTR,SIN
14,CANCUN,3112.27,2790.45,321.81,0.0,2017-06-12 14:00:00,MTR,SIN
15,CANCUN,3314.34,2936.67,377.67,0.0,2017-06-12 15:00:00,MTR,SIN
16,CANCUN,3615.68,3207.34,408.34,0.0,2017-06-12 16:00:00,MTR,SIN
17,CANCUN,3941.58,3503.28,438.3,0.0,2017-06-12 17:00:00,MTR,SIN
18,CANCUN,3455.65,3166.75,288.9,0.0,2017-06-12 18:00:00,MTR,SIN
19,CANCUN,2941.7,2634.21,307.49,0.0,2017-06-12 19:00:00,MTR,SIN
20,CANCUN,2515.96,2212.98,302.99,0.0,2017-06-12 20:00:00,MTR,SIN
21,CANCUN,2990.7,2603.48,387.22,0.0,2017-06-12 21:00:00,MTR,SIN
22,CANCUN,3227.92,2859.27,368.65,0.0,2017-06-12 22:00:00,MTR,SIN
23,CANCUN,2981.5,2692.28,289.22,0.0,2017-06-12 23:00:00,MTR,SIN
24,CANCUN,2557.25,2303.78,253.47,0.0,2017-06-13 00:00:00,MTR,SIN
1,CARMEN,2612.12,2114.11,498.01,0.0,2017-06-12 01:00:00,MTR,SIN
2,CARMEN,1661.67,1328.59,333.08,0.0,2017-06-12 02:00:00,MTR,SIN
3,CARMEN,1388.41,1129.97,258.44,0.0,2017-06-12 03:00:00,MTR,SIN
4,CARMEN,1478.85,1198.05,280.8,0.0,2017-06-12 04:00:00,MTR,SIN
5,CARMEN,1427.21,1168.83,258.38,0.0,2017-06-12 05:00:00,MTR,SIN
6,CARMEN,1359.29,1124.05,235.24,0.0,2017-06-12 06:00:00,MTR,SIN
7,CARMEN,1717.49,1459.34,258.15,0.0,2017-06-12 07:00:00,MTR,SIN
8,CARMEN,2569.49,2263.33,306.17,0.0,2017-06-12 08:00:00,MTR,SIN
9,CARMEN,2638.65,2467.91,170.74,0.0,2017-06-12 09:00:00,MTR,SIN
10,CARMEN,2559.91,2434.36,125.55,0.0,2017-06-12 10:00:00,MTR,SIN
11,CARMEN,2944.75,2772.97,171.79,0.0,2017-06-12 11:00:00,MTR,SIN
12,CARMEN,2974.57,2769.26,205.32,0.0,2017-06-12 12:00:00,MTR,SIN
13,CARMEN,2628.43,2413.0,215.43,0.0,2017-06-12 13:00:00,MTR,SIN
14,CARMEN,3097.13,2790.45,306.68,0.0,2017-06-12 14:00:00,MTR,SIN
15,CARMEN,3308.11,2936.67,371.44,0.0,2017-06-12 15:00:00,MTR,SIN
16,CARMEN,3611.13,3207.34,403.79,0.0,2017-06-12 16:00:00,MTR,SIN
17,CARMEN,3930.83,3503.28,427.55,0.0,2017-06-12 17:00:00,MTR,SIN
18,CARMEN,3555.26,3166.75,388.51,0.0,2017-06-12 18:00:00,MTR,SIN
19,CARMEN,3025.86,2634.21,391.65,0.0,2017-06-12 19:00:00,MTR,SIN
20,CARMEN,2591.77,2212.98,378.8,0.0,2017-06-12 20:00:00,MTR,SIN
21,CARMEN,3080.01,2603.48,476.53,0.0,2017-06-12 21:00:00,MTR,SIN
22,CARMEN,3329.86,2859.27,470.59,0.0,2017-06-12 22:00:00,MTR,SIN
23,CARMEN,3071.96,2692.28,379.67,0.0,2017-06-12 23:00:00,MTR,SIN
24,CARMEN,2637.01,2303.78,333.23,0.0,2017-06-13 00:00:00,MTR,SIN
1,CASAS GRANDES,2298.43,2114.11,184.32,0.0,2017-06-12 01:00:00,MTR,SIN
2,CASAS GRANDES,1441.53,1328.59,112.94,0.0,2017-06-12 02:00:00,MTR,SIN
3,CASAS GRANDES,1224.39,1129.97,94.42,0.0,2017-06-12 03:00:00,MTR,SIN
4,CASAS GRANDES,1279.72,1198.05,81.67,0.0,2017-06-12 04:00:00,MTR,SIN
5,CASAS GRANDES,1235.81,1168.83,66.99,0.0,2017-06-12 05:00:00,MTR,SIN
6,CASAS GRANDES,1164.11,1124.05,40.06,0.0,2017-06-12 06:00:00,MTR,SIN
7,CASAS GRANDES,1506.35,1459.34,47.01,0.0,2017-06-12 07:00:00,MTR,SIN
8,CASAS GRANDES,2284.48,2263.33,21.16,0.0,2017-06-12 08:00:00,MTR,SIN
9,CASAS GRANDES,2623.37,2467.91,155.46,0.0,2017-06-12 09:00:00,MTR,SIN
10,CASAS GRANDES,2671.29,2434.36,236.93,0.0,2017-06-12 10:00:00,MTR,SIN
11,CASAS GRANDES,3089.79,2772.97,316.82,0.0,2017-06-12 11:00:00,MTR,SIN
12,CASAS GRANDES,3141.42,2769.26,372.16,0.0,2017-06-12 12:00:00,MTR,SIN
13,CASAS GRANDES,2813.64,2413.0,400.63,0.0,2017-06-12 13:00:00,MTR,SIN
14,CASAS GRANDES,3309.18,2790.45,518.73,0.0,2017-06-12 14:00:00,MTR,SIN
15,CASAS GRANDES,3340.3,2936.67,403.63,0.0,2017-06-12 15:00:00,MTR,SIN
16,CASAS GRANDES,3733.26,3207.34,525.92,0.0,2017-06-12 16:00:00,MTR,SIN
17,CASAS GRANDES,3997.9,3503.28,494.63,0.0,2017-06-12 17:00:00,MTR,SIN
18,CASAS GRANDES,3644.96,3166.75,478.21,0.0,2017-06-12 18:00:00,MTR,SIN
19,CASAS GRANDES,3064.18,2634.21,429.98,0.0,2017-06-12 19:00:00,MTR,SIN
20,CASAS GRANDES,2514.53,2212.98,301.55,0.0,2017-06-12 20:00:00,MTR,SIN
21,CASAS GRANDES,2894.03,2603.48,290.55,0.0,2017-06-12 21:00:00,MTR,SIN
22,CASAS GRANDES,3218.12,2859.27,358.85,0.0,2017-06-12 22:00:00,MTR,SIN
23,CASAS GRANDES,3211.44,2692.28,519.16,0.0,2017-06-12 23:00:00,MTR,SIN
24,CASAS GRANDES,2701.96,2303.78,398.18,0.0,2017-06-13 00:00:00,MTR,SIN
1,CELAYA,2128.21,2114.11,14.11,0.0,2017-06-12 01:00:00,MTR,SIN
2,CELAYA,1338.74,1328.59,10.15,0.0,2017-06-12 02:00:00,MTR,SIN
3,CELAYA,1139.49,1129.97,9.53,0.0,2017-06-12 03:00:00,MTR,SIN
4,CELAYA,1207.73,1198.05,9.68,0.0,2017-06-12 04:00:00,MTR,SIN
5,CELAYA,1177.79,1168.83,8.96,0.0,2017-06-12 05:00:00,MTR,SIN
6,CELAYA,1132.26,1124.05,8.21,0.0,2017-06-12 06:00:00,MTR,SIN
7,CELAYA,1469.43,1459.34,10.09,0.0,2017-06-12 07:00:00,MTR,SIN
8,CELAYA,2285.69,2263.33,22.36,0.0,2017-06-12 08:00:00,MTR,SIN
9,CELAYA,2496.39,2467.91,28.48,0.0,2017-06-12 09:00:00,MTR,SIN
10,CELAYA,2470.37,2434.36,36.01,0.0,2017-06-12 10:00:00,MTR,SIN
11,CELAYA,2814.76,2772.97,41.8,0.0,2017-06-12 11:00:00,MTR,SIN
12,CELAYA,2811.02,2769.26,41.76,0.0,2017-06-12 12:00:00,MTR,SIN
13,CELAYA,2448.29,2413.0,35.29,0.0,2017-06-12 13:00:00,MTR,SIN
14,CELAYA,2829.17,2790.45,38.72,0.0,2017-06-12 14:00:00,MTR,SIN
15,CELAYA,2976.59,2936.67,39.92,0.0,2017-06-12 15:00:00,MTR,SIN
16,CELAYA,3249.13,3207.34,41.79,0.0,2017-06-12 16:00:00,MTR,SIN
17,CELAYA,3548.9,3503.28,45.63,0.0,2017-06-12 17:00:00,MTR,SIN
18,CELAYA,3206.69,3166.75,39.93,0.0,2017-06-12 18:00:00,MTR,SIN
19,CELAYA,2664.78,2634.21,30.57,0.0,2017-06-12 19:00:00,MTR,SIN
20,CELAYA,2237.25,2212.98,24.27,0.0,2017-06-12 20:00:00,MTR,SIN
21,CELAYA,2622.51,2603.48,19.04,0.0,2017-06-12 21:00:00,MTR,SIN
22,CELAYA,2881.79,2859.27,22.52,0.0,2017-06-12 22:00:00,MTR,SIN
23,CELAYA,2720.69,2692.28,28.41,0.0,2017-06-12 23:00:00,MTR,SIN
24,CELAYA,2330.8,2303.78,27.02,0.0,2017-06-13 00:00:00,MTR,SIN
1,CENTRO ORIENTE,2159.37,2114.11,45.26,0.0,2017-06-12 01:00:00,MTR,SIN
2,CENTRO ORIENTE,1355.1,1328.59,26.51,0.0,2017-06-12 02:00:00,MTR,SIN
3,CENTRO ORIENTE,1151.51,1129.97,21.54,0.0,2017-06-12 03:00:00,MTR,SIN
4,CENTRO ORIENTE,1222.78,1198.05,24.73,0.0,2017-06-12 04:00:00,MTR,SIN
5,CENTRO ORIENTE,1193.35,1168.83,24.52,0.0,2017-06-12 05:00:00,MTR,SIN
6,CENTRO ORIENTE,1151.69,1124.05,27.64,0.0,2017-06-12 06:00:00,MTR,SIN
